f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47
0.07980875,1.0375069,32.167946,139.60362,179.42584,412.08112,83.79591,0.11067231,2.5903928,10.659501,32.54035,45.160027,134.55801,0.12867968,9.234555,76.170296,62.209476,197.65642,168.49335,0.3271599,3.4474666,23.327404,37.791893,108.68135,1.2797967,25.983341,34.393703,103.80078,230.74165,0.5576684,9.605078,35.75658,62.137478,4.247267,16.5707,239.91423,71.26326,1.937181,20.077753,39.73875,3.838135,178.043,394.99588,5.3297586,35.77302,54.605293,547.3178
0.023306226,1.0184418,10.471307,44.397053,140.69754,493.90826,73.98279,0.036588226,1.3046883,11.019595,27.988832,80.695114,127.019516,0.12037789,2.7446716,19.265532,45.1147,254.87265,108.41314,0.16179632,3.3726058,17.027718,46.73968,113.712524,0.3834788,6.149817,32.353405,84.85328,181.69205,0.5019509,6.892767,25.03248,66.5051,1.039495,19.145695,210.94472,79.9677,1.3519446,11.500242,24.996033,4.4850307,161.62502,448.34744,2.8084345,14.964309,49.810112,572.81445
0.025594823,0.72692627,9.862738,64.2795,103.65543,430.86563,100.00916,0.07861494,2.0552328,15.532166,48.133984,100.76608,144.30406,0.079262346,2.7539566,30.942781,62.34703,201.26256,213.87682,0.25273615,4.546886,30.020206,64.52369,148.5353,0.3749858,9.677597,49.826584,109.81123,230.89398,0.72835326,11.4951725,40.958435,100.913925,1.4883064,25.496956,207.36913,67.87966,2.1647544,20.835922,66.678314,5.796012,155.00243,413.5017,4.89945,45.782932,46.907528,541.25275
0.032444704,1.1873224,22.54532,76.10717,141.51134,401.21213,45.473667,0.053014535,1.168337,23.437082,76.404465,94.43667,179.27744,0.12472615,6.655702,37.62958,55.10348,212.33871,80.58495,0.13671073,6.9371266,43.449593,56.761074,172.7038,0.88149077,13.02855,34.735462,141.55226,225.27864,1.1308508,16.663269,35.84717,152.10187,1.9843643,16.619635,249.65363,40.441902,3.1006813,19.19283,159.46849,3.690337,182.3651,348.4447,4.9256406,117.96106,53.880516,504.2545
0.046776302,1.476808,15.124546,43.73163,165.63881,254.74695,95.07683,0.047051955,1.5115252,15.777214,28.132406,82.67411,131.71318,0.16941291,4.3764167,22.66382,161.26462,84.70824,118.69684,0.19683082,4.816175,17.525015,43.80195,134.96141,0.5914138,8.240824,110.87646,200.87071,98.56383,0.7346025,7.037921,27.519611,116.85524,1.4357625,51.135746,300.2909,136.70317,1.3908745,12.834262,84.240364,10.899174,204.33453,451.48798,3.2217462,48.02582,60.43588,539.6737
0.033122506,1.0197552,15.617359,62.774456,101.94151,427.3796,98.99217,0.043928325,1.3197018,11.221969,37.858616,94.41027,110.78114,0.113897145,4.1510634,29.053179,47.532925,173.6043,94.44099,0.16544317,3.5641425,23.246634,74.40283,94.07259,0.58948237,9.372626,38.246803,124.47934,98.88021,0.5010636,9.3810215,47.267036,73.1232,1.6188824,20.998297,234.79427,121.42386,1.8143127,22.337185,59.009415,4.8897486,170.26428,494.05234,5.5300546,40.71779,50.612854,607.072
0.034350246,1.1100802,9.810029,37.191982,113.404366,226.07788,139.78,0.030648816,0.72734255,7.1335063,28.763391,63.91365,49.63095,0.13603821,2.8689466,21.396034,131.90282,128.06772,73.92848,0.0891943,2.1255345,16.058973,54.013927,48.868988,0.42234626,7.484799,110.51439,295.33167,71.71433,0.33160326,6.160742,36.730312,50.910954,1.3110486,49.98594,350.86905,178.9624,1.0759567,17.326195,64.90506,11.084131,226.73923,507.5155,4.1297445,50.06898,64.85441,581.89764
0.019381912,0.6745439,10.825511,69.25594,155.06267,495.80307,113.04044,0.03944409,1.0621707,7.1173515,17.872805,45.871155,142.51566,0.0733655,2.7621427,28.717535,46.982975,232.1527,336.22992,0.1301828,2.1660466,11.791672,34.841118,111.376526,0.37636015,8.857097,33.636093,56.900604,341.6974,0.3393459,5.073239,26.265001,45.30281,1.294052,19.081482,185.6252,47.643753,0.9765824,12.447673,22.63211,4.5552425,150.01715,392.67374,3.304335,18.141987,45.626816,550.0158
0.029551582,0.922592,8.734985,18.901602,64.54695,212.03372,79.56332,0.03651537,1.7014874,10.082874,35.286,107.92627,186.76065,0.09942343,2.3206456,9.860874,49.275837,81.70026,92.719444,0.22542812,2.991789,19.056108,96.463165,148.78972,0.32013994,3.7711904,44.507988,233.27245,103.69657,0.45039994,7.085885,66.300865,106.49473,0.6619479,21.520508,298.7333,108.526245,1.4548537,30.76019,47.880775,4.9603324,193.03317,467.2304,6.8006716,21.638798,54.343445,551.4782
0.038001556,1.2655613,19.73961,77.53112,158.17287,467.97153,240.1477,0.07666522,1.8100855,15.293356,34.22089,120.649826,42.184223,0.16741888,5.442203,36.006165,61.827335,218.59978,44.41617,0.22398996,4.831315,21.864285,59.62678,42.892647,0.76079446,12.620924,35.76998,77.74355,59.104095,0.7733464,8.603881,29.921091,37.171955,1.9013985,18.0606,201.6064,100.106544,1.7979653,15.3011675,47.133915,4.0018153,160.31993,437.3272,3.7703454,36.596672,50.137817,547.8287
0.036195803,0.92231643,13.136796,31.040281,75.29499,313.3103,38.385147,0.035136376,0.8800611,8.391192,35.747902,132.34917,110.2142,0.10236298,3.8462253,18.043653,52.47734,100.85769,59.057125,0.11634439,2.470078,22.718939,120.32047,141.46939,0.50265473,6.2615333,45.676804,235.36668,100.4942,0.39241594,9.556959,79.28331,141.89938,1.1159232,23.442217,330.77933,191.42766,1.7533106,37.860588,100.04963,5.1941404,219.73988,547.0167,8.8714075,56.57508,62.586323,643.9929
0.044597156,0.9406158,15.072695,62.43195,127.80656,288.49158,151.86758,0.065193124,2.1481485,24.454239,66.439804,120.9816,83.91991,0.115522034,4.264899,27.213984,54.050922,113.24809,77.407265,0.2826543,7.8467093,39.88287,76.13116,74.232414,0.562859,9.164659,32.163155,168.323,80.774994,1.2046729,14.257102,45.440247,58.20887,1.4540887,15.225073,263.13675,166.08017,2.6615534,23.310024,52.06643,3.3887603,178.04842,525.5137,5.7199326,42.346226,51.054203,602.3594
0.0548166,2.0738466,24.641542,68.69451,95.50411,421.58755,163.24959,0.064097315,1.165333,10.78112,37.438423,108.968636,53.19085,0.25572363,7.325067,37.848225,64.08675,185.46204,68.31851,0.15182574,3.439598,22.90318,79.95467,62.252563,1.0113704,13.115463,56.355457,160.15544,126.67273,0.54984325,8.982684,50.18048,76.09549,2.2301881,30.74909,293.3248,84.39984,1.7414553,23.185518,80.93978,7.0530934,215.0058,441.77298,5.515019,55.117653,65.24297,595.3255
0.08446594,3.1623929,35.086617,74.96563,94.608955,282.08325,116.69599,0.057446435,1.0000083,7.05415,29.362833,115.99134,146.7917,0.3737321,10.162212,43.58202,98.68539,111.279755,87.09351,0.1340397,2.340777,15.653624,81.390785,126.891045,1.401795,15.384754,88.06377,190.96031,140.04077,0.37022156,6.1333103,50.753807,101.282814,2.652225,43.83422,306.59128,90.58805,1.1809585,22.704426,93.31565,9.762811,214.20712,390.41437,4.88782,63.565193,64.16208,525.29626
0.040065717,1.2220397,7.3665447,21.26157,32.355164,310.7044,59.301254,0.030933108,1.2578515,13.077068,47.700085,124.442345,110.40075,0.14537796,2.100163,13.152696,41.623566,113.5317,135.1239,0.15744597,3.8736532,26.730177,83.37777,85.17286,0.30527553,4.973448,54.079517,215.62793,142.12607,0.5702342,9.898292,46.560482,61.81495,0.81631196,33.030106,294.14374,132.24771,1.7392533,21.086544,59.77842,7.5385523,192.433,506.03238,4.393674,44.574825,54.68896,590.4914
0.04731595,1.1315602,14.989531,40.407646,69.94027,193.2659,206.4304,0.07367221,2.5873678,20.563843,64.60273,82.98945,70.2685,0.13898487,4.3934865,25.635582,115.79961,150.05287,88.74257,0.32132313,6.2749615,38.22173,79.400604,77.787994,0.6449729,9.845675,100.03261,337.93033,70.02008,1.0123167,14.207659,55.932335,90.942505,1.6990782,48.920654,381.84515,141.15688,2.6373835,26.502523,78.58676,10.704645,249.38647,497.41867,6.3277955,53.75767,71.693,591.3505
0.050415177,1.2107506,21.555965,76.5969,109.564735,433.76147,152.19739,0.08019221,1.9706321,19.165619,50.142773,90.626785,110.951614,0.1417997,6.0072637,39.363026,39.465515,227.20937,118.05704,0.25615177,6.1007648,34.22692,55.992203,129.24321,0.8419795,12.76854,28.875381,130.35141,144.70177,0.92322564,13.477702,38.476135,101.57933,2.0859516,16.199614,235.77795,81.183914,2.668295,20.441133,54.498604,4.063921,178.70996,437.2746,5.4037094,36.214684,54.077583,571.49335
0.029443286,0.5075006,9.62202,48.74997,158.65588,262.69846,173.79,0.03517874,1.7738478,19.470057,43.377575,136.65376,60.40618,0.06159701,2.7348545,21.312235,86.04272,69.00917,80.91024,0.22234848,5.5582666,24.925596,80.73557,78.29476,0.37312052,7.3166337,49.330116,148.25816,62.46042,0.84633756,9.458213,45.324776,80.43466,1.1462814,21.358616,256.42407,179.11743,1.7494665,19.898384,94.79494,4.5463977,172.06131,506.79605,4.50285,80.53033,49.616367,579.37854
0.031506263,1.1728499,11.248829,46.66819,87.14447,333.02792,142.22739,0.046897728,1.4401193,12.217889,48.69781,109.24432,85.247406,0.14978693,3.117647,24.402294,70.11659,111.7863,129.90573,0.18061864,3.9189985,26.332212,71.811066,80.06853,0.41895968,7.7117877,62.323204,157.13466,96.323906,0.5865416,9.184896,41.584682,64.38821,1.304345,33.290424,256.25665,188.08531,1.7015952,19.129503,52.467186,7.537592,173.638,523.3584,4.4645085,38.093685,51.392094,606.86584
0.016475864,0.51839834,6.3114653,36.42293,169.17958,450.69806,139.83716,0.035496376,1.0771445,10.653974,36.217476,95.172325,111.26928,0.06023422,1.7422944,16.457815,56.926807,200.13255,143.89058,0.127272,3.052423,22.582212,54.354137,120.1119,0.241076,5.3338294,36.08975,118.709076,163.70491,0.44632334,9.126997,35.39305,73.93576,0.79052836,18.979921,236.7424,66.12695,1.6598852,17.342339,44.696003,4.373049,165.07594,432.8465,4.2852826,33.29297,48.11799,551.2008
0.039768558,1.3233836,9.602088,21.702103,61.03887,140.66965,128.9405,0.054773588,1.8651922,12.228681,64.36306,157.67227,106.55571,0.15908578,2.9072173,14.717948,106.84087,90.460236,60.633114,0.23672175,3.8492794,37.15502,151.4353,79.890976,0.4381704,5.8226066,100.283516,306.46234,42.27187,0.59544516,13.380585,105.86143,66.61074,1.0612811,50.128323,355.1164,182.89972,2.4324296,46.465378,60.157005,10.804963,226.2153,484.47073,10.801772,41.79775,62.90239,535.52704
0.055036,1.4897661,21.893885,69.22894,105.24611,249.09885,51.028034,0.055622984,1.1235585,7.377179,26.175755,79.79615,158.23738,0.17597753,6.138034,37.15849,92.469444,90.27658,90.234505,0.15590312,2.245415,16.296713,61.590572,129.96523,0.823564,13.617471,72.835754,214.9885,107.37932,0.36311477,6.1737633,37.03356,93.010796,2.1866052,35.533085,312.22437,188.63022,1.192385,17.97913,55.401943,7.8017254,208.90837,519.8449,4.177122,28.960596,59.84506,608.18744
0.042000584,0.76552004,23.396456,110.1077,121.98408,380.40704,307.00696,0.07468441,1.5885319,11.169331,28.893902,114.17805,52.144035,0.09044052,6.493145,56.86177,55.250416,146.00647,135.26729,0.19507305,3.7688096,19.103098,76.92719,57.16601,0.9257948,19.103796,38.217663,139.11588,131.37299,0.5985601,7.937047,51.281662,56.335815,2.9653459,18.188326,274.66534,78.274796,1.5625156,27.317287,66.59959,4.1977444,199.99721,438.47742,5.888716,50.529198,58.67171,573.0425
0.048658412,1.3609127,19.053986,98.02191,152.14886,397.53046,87.73472,0.053248692,1.1134945,6.8345246,25.072964,57.464554,60.496487,0.15117808,5.3359118,49.84082,80.51733,169.14555,78.633896,0.14446971,2.2504687,15.545092,48.687504,55.86538,0.7338848,16.464504,55.057835,153.24052,80.96732,0.354837,6.526183,40.205265,44.266254,2.738289,26.504982,263.9213,202.69728,1.2259082,21.722782,58.767242,6.2656884,183.03868,539.7914,5.2389455,50.80928,54.47255,627.44464
0.03715308,1.0120386,12.019686,53.195065,52.431168,390.3551,65.79886,0.058138136,1.342584,11.438813,44.94125,89.154625,105.81302,0.12271506,3.6769552,27.971111,37.20422,144.29895,151.30208,0.18270962,3.4874973,26.9121,67.22526,100.23543,0.50294024,9.460901,40.726784,187.17838,191.00615,0.53025573,10.514051,41.34291,94.09879,1.5993614,24.34404,301.13507,101.63437,1.8795729,19.781677,55.416473,5.975442,208.66624,514.7061,4.543158,32.98674,61.26765,637.5987
0.046297494,1.013864,17.547,86.58018,151.0937,400.15598,94.64856,0.056721926,1.2712955,10.212818,34.223343,87.87316,63.72495,0.12820193,5.117897,41.616493,63.69056,157.36504,125.00169,0.15672289,3.155311,21.390856,62.201923,65.9321,0.7084192,14.006676,44.086224,112.84996,135.80138,0.46158332,8.008996,36.336887,45.6131,2.189613,22.285975,230.59195,192.35898,1.5154468,17.951029,25.742071,5.1817036,173.42477,550.1415,4.1686273,17.154837,51.79227,635.9388
0.021811265,0.58233786,7.7705812,43.921227,109.36981,398.17868,98.98069,0.028889317,0.95633954,11.298816,36.41446,129.1254,64.23096,0.062342357,2.118015,19.67372,40.542286,142.76213,97.400764,0.119424045,3.562131,20.826006,75.20262,74.90142,0.28347525,6.203493,27.448298,148.18542,111.52681,0.4868488,7.9085793,39.81788,75.297676,0.9471898,15.146389,266.52533,155.69075,1.476463,17.112963,67.85832,3.593173,179.50455,531.0683,4.108762,47.019398,51.194946,624.1122
0.026216412,0.7299164,9.841153,30.94831,91.40098,355.13782,45.455173,0.037601486,1.2902932,12.523598,53.177155,125.45822,148.01562,0.08633436,2.6619744,15.173102,30.192728,128.31276,122.656845,0.1679719,3.7786603,32.99498,125.142204,106.24486,0.37423477,5.324625,25.041777,134.44281,204.75159,0.5575015,12.473595,90.06429,63.333294,0.8856382,14.024548,254.535,112.71047,2.3747387,43.945847,29.166702,3.4170377,174.55875,491.78564,10.120928,18.540037,51.356262,592.37195
0.07721692,1.4996603,26.007387,99.70367,95.55974,396.55002,126.861626,0.13386433,2.2004488,25.63698,74.845795,138.3273,188.45749,0.19182493,7.7621427,54.659164,60.625446,207.39009,89.10334,0.28735986,8.643854,47.53828,87.542435,209.11304,1.089241,18.741503,47.280174,112.01902,116.36577,1.3314477,18.963144,60.234695,132.90698,3.2449322,23.590536,218.52654,48.810684,3.6350887,29.260923,103.20778,5.3017654,169.64874,319.96463,6.4503183,84.76551,51.21732,468.8135
0.10080515,2.8938093,24.608934,99.78647,88.96214,217.61855,188.0227,0.10285753,2.2307496,13.146871,40.336983,80.59152,82.36432,0.36372316,7.2898083,58.67702,147.09749,131.55011,169.22234,0.30595422,4.2527604,22.970907,53.39754,61.49587,1.0628985,21.362925,137.44795,256.10986,99.54462,0.7008402,8.6475935,35.213673,46.273987,3.8170502,67.849525,312.94077,136.18523,1.657587,17.613295,42.995033,15.1556,206.93471,451.143,3.882441,31.253035,59.985683,521.75934
0.05777322,2.3625333,24.599968,73.76425,180.79343,464.35028,161.15863,0.06005649,1.4931716,15.900244,52.63244,104.65606,51.63586,0.2685758,7.318173,39.088764,68.49036,270.59094,55.95055,0.18221578,5.2634807,33.09963,65.718605,55.997314,1.0231469,12.895692,38.503395,86.35927,81.138725,0.8640125,12.563731,43.439526,54.72152,1.951709,19.165007,193.39934,106.24408,2.3531356,22.256685,65.8065,4.528967,153.74712,417.64853,5.751654,48.585087,48.725666,537.8199
0.056512315,1.3852515,23.483027,121.74819,145.27962,145.04486,164.73729,0.17224257,2.3791137,21.040918,87.19253,70.07207,76.34005,0.16139942,7.1319175,65.271965,145.38844,113.661766,124.48244,0.31447548,6.725623,53.374325,68.45755,67.60494,0.9550987,22.50151,98.14803,241.2249,60.956753,1.0221653,21.264427,58.747414,51.05612,3.6094954,43.20405,282.13397,238.93877,3.9185524,31.906961,54.603237,9.064723,176.33,518.44165,8.148553,40.77126,50.099236,557.27997
0.028953617,0.8412848,10.404086,28.42414,106.34406,450.17395,62.788338,0.06122526,2.376604,19.831163,54.226795,127.77806,203.59125,0.1024379,3.0216162,15.124083,47.09879,203.02995,155.39026,0.29153734,6.4679885,34.40293,83.04218,208.79865,0.4348581,5.095857,34.278587,89.82063,231.6794,1.0105336,13.37859,48.057766,149.8991,0.9382814,19.852491,218.9925,44.42586,2.666363,21.763763,49.175007,4.492287,169.97194,369.00522,5.1682067,24.092789,51.601772,513.7681
0.026608508,1.1699426,7.2467103,26.092854,41.440742,348.3813,64.495,0.031524356,0.9148351,8.106096,52.916656,133.26723,133.47975,0.13237263,2.0083604,14.454636,49.55695,123.00389,74.32716,0.109924905,2.4063244,26.482044,87.88065,99.3152,0.2812514,5.207324,58.153946,168.31079,76.181404,0.36440957,9.027183,42.76773,54.854214,0.89269865,32.018967,264.38986,191.51938,1.5025038,16.599545,70.79084,7.296255,179.53673,536.94415,3.8461065,63.246162,52.144974,614.1887
0.08002843,2.094238,21.92467,87.13504,86.74442,272.17807,116.241646,0.09292048,2.0728152,12.861503,46.70353,128.14429,180.11128,0.27828255,6.096412,50.228474,123.56858,111.78701,131.64285,0.261571,4.2078257,23.44984,70.4227,147.65314,0.83915824,17.372559,115.1554,207.6198,128.19763,0.64237845,8.297586,38.860607,88.36423,2.961243,57.66916,287.8109,84.711586,1.5169799,15.678944,79.96288,12.801639,193.65646,376.27896,3.4149125,60.42367,58.095478,479.0426
0.029493503,1.279888,7.020151,24.169308,26.989985,336.50845,96.58862,0.037596144,1.2655683,7.049001,56.356155,105.83606,175.20073,0.13749076,1.9631009,12.9730835,23.160328,120.87746,131.68758,0.16272813,2.1225576,29.348051,94.70426,129.22455,0.27620795,4.3148785,31.057081,181.32101,113.419716,0.32549095,10.436123,63.2953,67.924805,0.79522425,19.750296,274.0911,146.87778,1.8289692,27.688152,36.51203,5.1233883,181.3734,537.35223,6.3561907,23.763994,51.386692,614.2647
0.05280941,1.5143027,16.514374,114.69264,182.16727,227.78519,285.49197,0.06809697,2.1169374,12.492076,43.103027,38.36535,40.4559,0.18374002,4.6820264,59.095905,164.76819,125.46116,279.2456,0.25279582,4.018786,22.903051,27.42699,48.961,0.6291771,19.204699,125.28763,126.29642,84.59846,0.59002995,8.300951,20.467352,52.26327,3.0103467,58.784184,178.74945,243.91241,1.5187745,10.012016,48.955994,12.976868,122.83253,507.87106,2.7771003,33.99626,36.752754,528.969
0.054514095,1.8762218,12.995096,38.478397,71.9269,250.16884,139.02756,0.046154067,1.4706869,8.504354,35.31592,88.04863,101.25583,0.21705885,3.8265874,23.160213,119.90507,128.84651,125.93339,0.18781371,2.6416035,18.379026,66.1686,68.62068,0.52595276,8.877559,116.08436,221.97348,86.301315,0.40025172,6.5435905,39.079453,41.0605,1.5661565,55.42964,288.1272,154.07513,1.1735349,17.5443,59.795135,12.380938,195.34424,457.8085,4.051742,52.4097,55.68814,519.9404
0.030521432,1.3249084,18.793781,45.103127,165.80942,460.80246,89.314865,0.058164254,1.3367608,14.158079,34.656006,98.32743,116.766624,0.15527603,5.5957437,22.303528,62.765343,242.51318,168.7788,0.1697371,4.289939,25.08958,67.7168,110.21787,0.77733225,7.832322,40.183086,94.892105,251.3998,0.6823051,10.48792,50.931904,83.173355,1.2790977,22.562284,219.3297,53.027863,2.1728907,25.525656,36.50459,5.296358,172.15883,382.1135,6.419321,18.77924,52.42615,527.0238
0.020977015,0.5054471,8.258192,47.07953,125.27426,434.27112,80.09743,0.04832488,1.4071296,19.837149,47.315662,66.705986,60.37565,0.0586702,2.3684802,20.268297,42.21321,176.4236,243.40564,0.17113368,5.558532,28.567266,51.952404,59.658016,0.3097431,6.338538,28.158823,100.071175,285.20334,0.8673651,11.828691,39.70965,54.5721,0.9752725,15.728029,232.79088,114.940895,2.265885,20.816158,36.657734,3.6215,161.85487,481.1029,4.9963126,27.336765,48.63776,597.012
0.04816313,1.0100057,9.603054,46.509014,47.359978,272.94995,80.93683,0.06467669,2.6108634,15.7309265,48.760967,172.35966,150.41197,0.115330786,2.801154,26.233782,79.881454,109.34371,38.24688,0.3250444,4.806593,28.718582,121.54789,90.811966,0.3867644,8.929574,81.24438,216.96065,48.21846,0.73652047,10.850671,72.28128,58.71596,1.5600274,42.833664,292.53558,178.998,2.0143445,34.789753,78.43449,9.698174,192.97408,500.88852,7.3510923,70.882195,54.891865,573.21
0.021828344,0.78445816,10.701247,46.51912,112.56383,399.88364,50.53178,0.03776391,1.2988102,13.058348,53.32322,93.07611,159.4913,0.09217186,2.9508042,21.1296,47.822044,148.85443,195.17572,0.16136271,3.8345282,30.804443,72.152336,160.11836,0.38348514,6.7074623,33.81256,123.71633,236.79634,0.59163326,11.709549,47.198395,138.19084,1.0461468,17.290474,230.7828,83.253296,2.196684,23.602968,87.368385,4.146816,167.47183,474.76865,5.4789333,50.622955,49.098953,594.1497
0.03680808,0.94454026,11.894755,50.578552,90.61336,415.22586,151.02777,0.05109213,2.0032668,19.729015,31.466846,75.78579,61.095673,0.12613986,3.3125966,25.101555,50.55109,215.21173,85.2307,0.27178395,5.682845,20.287369,45.455418,59.564953,0.45464703,8.607279,40.7073,165.7014,119.07521,0.89095455,8.49802,27.221806,63.213516,1.4271096,22.04176,251.77902,76.3146,1.7300967,14.756379,66.06498,4.979119,173.67192,424.8799,3.5839806,51.04708,51.403625,540.6262
0.024262749,0.76129466,10.55887,41.807617,147.28532,400.62213,93.015076,0.047526713,1.5209221,17.396727,43.31056,81.26871,120.42099,0.08729629,3.0582495,19.097618,64.955894,165.81062,176.45699,0.19565229,5.039766,28.838833,62.918407,134.49957,0.39272153,6.1710596,42.496475,122.55468,211.24876,0.8228794,11.530332,46.290833,114.779236,1.0477728,21.998915,237.66681,110.478004,2.1223483,25.772074,69.10486,4.8107853,172.3671,459.967,5.8467703,43.227627,50.38703,572.61804
0.025369514,0.79539907,9.61627,38.869274,152.85597,475.78122,35.052593,0.038801458,1.3923373,10.99883,29.508568,52.510746,107.48802,0.09316671,2.7154005,18.446924,43.755054,242.71452,128.82567,0.17488599,3.5335076,18.431026,63.4364,70.537796,0.37098733,5.9187913,26.136433,89.35944,242.4496,0.54461354,7.5418925,54.46011,61.51293,0.95014226,13.773821,198.96873,88.41916,1.4890172,31.359776,64.95301,3.282897,149.44748,435.11487,7.327627,48.268444,45.177765,568.9926
0.02760145,0.8153219,7.2535887,25.459074,89.47154,401.7292,93.89047,0.032536328,2.1652067,22.873045,63.48895,106.211914,171.37314,0.09634999,2.104021,12.912562,51.49565,200.37457,132.65317,0.26809528,6.8522434,35.598263,53.045628,125.89847,0.28375864,4.4840293,45.376392,148.06805,132.93816,0.9762801,12.876866,25.619524,57.153,0.72150123,25.394606,246.90047,68.435936,2.2913535,12.370436,47.538853,6.0090876,173.76082,436.9448,3.0868034,42.745613,51.469868,550.84015
0.025789933,0.94114804,9.66045,30.38637,90.74502,477.1705,125.754814,0.037814375,0.9923487,8.90571,33.922737,153.6062,75.73453,0.099640414,2.7393577,15.375336,37.806015,190.07745,102.76034,0.12681185,2.870671,21.625689,109.14419,67.4763,0.3591675,5.152119,31.969666,81.112175,135.63199,0.46971038,8.693461,63.554234,51.958775,0.8969926,18.25268,205.9157,124.80653,1.6577748,27.784739,34.52513,4.4182773,157.29865,502.88394,6.6063304,23.820654,48.502163,612.7845
0.04697638,0.77268744,14.071573,40.24542,38.058563,247.25545,28.356115,0.08701285,1.7203408,9.095823,101.220505,176.46925,220.00854,0.100820236,4.0879116,24.234282,48.300713,122.66327,96.99519,0.23340635,3.053286,58.71652,219.43796,162.41934,0.6114846,9.289446,43.271378,250.11508,192.78363,0.49030295,21.901127,182.49258,115.47171,1.5770105,22.369165,327.7416,104.39991,4.0682135,92.88818,95.73227,4.9689546,222.29648,461.45135,21.146791,63.35135,64.13283,595.147
0.04419383,0.9338402,24.769106,104.93323,161.52821,426.80237,241.19221,0.07314088,1.3456342,14.975851,57.817043,99.455574,38.613388,0.108535424,6.915501,52.32169,54.615856,226.49736,83.34252,0.17037976,4.57062,36.90248,82.05008,55.76288,0.9379433,16.337526,28.634672,125.93841,107.1589,0.7155557,14.384664,66.78123,50.36084,2.6751018,13.229927,237.78563,98.57756,2.6509364,34.20411,72.278435,3.0154495,175.77335,424.93274,8.837785,61.133713,53.54508,562.16956
0.029440079,0.72615874,14.775267,70.72002,147.95216,522.4827,49.1683,0.046199232,1.3062347,9.733431,15.142613,45.459232,108.20315,0.086844906,4.1695848,32.104767,33.677536,289.51727,230.65277,0.16720319,3.3106399,10.298989,34.888794,131.31238,0.5579144,10.36903,23.458818,41.19377,388.0139,0.5160802,4.54555,24.779076,112.485855,1.739328,13.655242,177.74536,36.25049,0.9328302,12.326089,70.42417,3.333754,158.20976,352.67892,3.077492,46.095695,50.762543,554.63367
0.06260515,1.1000288,23.06263,108.506874,124.10147,332.20126,158.57388,0.11227766,1.5190461,32.83264,94.06039,177.4552,163.40697,0.12870954,6.9193664,56.960213,46.379387,165.60194,78.14672,0.20397703,10.944116,62.39458,110.72452,182.9058,0.96137184,18.615417,28.270601,127.80284,102.14006,1.6513686,25.007034,56.54678,101.23202,3.2278407,14.020436,248.11922,94.98673,4.883434,25.322195,53.239395,3.4209917,186.81772,388.98062,6.325653,43.177242,55.53751,522.8608
0.02911785,0.97860575,11.73703,29.833324,74.58367,452.9259,62.60437,0.03966077,1.1426622,9.26309,31.375544,104.928566,195.54219,0.12480512,3.316073,16.029354,34.085022,209.7002,104.42178,0.14984916,2.9283726,20.593307,86.77742,135.85979,0.4541406,5.5399427,31.183107,149.94896,212.47757,0.4549533,8.411423,58.98614,81.32792,0.96706337,17.26137,256.36398,31.03233,1.6498711,30.504427,58.513885,4.1377273,183.76929,399.9308,7.301302,40.164158,56.01434,557.9396
0.04021114,0.75727224,11.567658,63.575054,96.19593,255.24677,81.328476,0.07365716,2.1501832,17.950573,48.585304,86.57891,55.744953,0.0956886,3.3979266,31.647188,73.52405,107.32321,65.875496,0.27938396,5.488754,30.387558,66.385956,51.40865,0.45916924,10.472876,57.975662,239.05931,73.70989,0.85825175,11.879004,44.49912,38.75531,1.7540628,28.28332,322.1211,279.22922,2.4028368,20.40431,21.841509,6.4380684,207.70004,601.3854,4.8567753,12.781588,57.590103,659.0555
0.042552955,1.7331795,16.091515,48.549496,74.95817,307.8901,111.628296,0.06416741,1.7770278,20.079395,91.881805,82.44786,207.87239,0.19724853,4.8786554,24.192026,45.14661,160.75409,181.97536,0.22841659,5.967698,51.972294,67.85738,166.02173,0.65739596,8.12516,39.77802,191.10767,198.82034,0.8852902,19.786152,50.615784,88.145195,1.3496429,19.866163,262.34442,73.079315,3.5543754,27.727015,71.357704,4.5943604,170.69035,409.28522,7.1039505,53.098293,49.996174,523.1412
0.020662718,0.8354645,8.061137,40.567314,107.667046,454.77054,85.79161,0.03926843,1.0464363,10.11324,40.91776,93.944016,82.91977,0.10221682,2.1622636,19.772427,51.388134,162.48917,200.86343,0.12751381,3.0815241,23.396442,60.26455,68.42066,0.3015305,6.3328958,41.624603,78.1841,202.11253,0.44324446,8.301579,36.018894,55.312748,0.99326736,20.6938,192.5424,126.03985,1.5259553,17.121624,51.31883,4.892428,147.93256,487.43625,4.011055,42.751328,44.083584,594.7813
0.036038868,0.8984613,14.556824,96.75497,99.618484,295.3297,109.6211,0.04781513,1.1548322,8.887772,43.35592,59.4469,87.196304,0.10471075,3.6953795,49.76302,84.796265,132.84076,95.32855,0.14743027,2.5647473,24.279638,44.36167,75.88389,0.52700305,15.703485,63.892067,216.8302,81.363144,0.38888147,9.140333,29.11849,52.517998,2.3174126,32.346283,290.42136,183.07602,1.6717606,13.914059,39.514137,7.4079475,188.24187,579.54456,3.3395352,26.680237,54.054783,637.28345
