f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
52.994854,20.037483,42.475136,1.8372309,-25.518652,-32.987892,-5.9519324,5.291366,-0.79954016,-21.42499,-1.1963763,-4.6039643,-24.516422,-1.2483394,-5.5100665,-21.388468,-1.5923537,-4.1079245
68.14945,20.567554,44.040638,8.7867565,-26.766947,-34.48809,7.5404625,5.8032136,1.93426,-22.40857,-1.1763325,-4.748446,-24.962416,-1.1499997,-5.1280913,-21.74699,-1.684829,-4.351834
62.655586,2.0435069,27.429565,11.981077,-47.781136,-48.38034,-8.953099,-7.3289676,-13.38874,-21.307741,-2.1027048,-5.513791,-24.234468,-1.403149,-5.90992,-21.74853,-2.31703,-5.3451576
62.47594,15.847062,39.844406,3.1354196,-30.221651,-36.715702,-5.580469,4.402206,-0.27093104,-20.305769,-0.92673343,-3.487679,-22.415562,-1.0452418,-4.502397,-19.254044,-1.1882873,-3.965412
36.68921,21.919342,43.367073,-11.699745,-23.516314,-32.906002,-18.037739,4.9846644,-3.5831254,-17.267181,-0.97394055,-3.9997916,-19.328743,-1.0027527,-4.518254,-16.329437,-1.1550331,-3.5341775
37.89521,12.764904,32.128693,-14.297993,-28.76643,-39.482967,-29.149858,2.5527391,-8.310179,-17.62076,-1.0316676,-4.015091,-19.371317,-0.83976156,-4.214752,-16.802427,-1.0912017,-3.3618684
60.93817,4.5998445,28.188534,5.967503,-35.998734,-39.006275,-13.512169,0.23480295,-3.6774635,-20.964819,-1.4827585,-5.451285,-22.514462,-1.0963728,-5.1787486,-20.861298,-1.9971224,-4.73291
51.54236,12.068321,35.561413,-7.4709463,-33.661846,-43.04679,-26.5324,0.87132245,-7.4911275,-17.914043,-0.8222719,-3.179585,-18.142862,-0.65562016,-3.5511389,-16.111937,-1.09556,-3.3942027
58.70829,7.395809,33.147274,-8.132453,-40.10336,-50.785713,-30.076904,-3.6345043,-13.627474,-18.584375,-0.8639949,-2.3751123,-19.589897,-0.6593922,-3.5056975,-16.563034,-0.87087685,-3.6553857
56.272427,-7.43646,8.198672,17.463156,-63.77213,-65.86184,12.457335,-31.004465,-37.010685,-19.692173,-1.4560169,-3.851317,-21.170881,-0.98081255,-4.7571435,-17.643206,-1.3551496,-4.1236854
42.77716,23.362892,44.449768,-8.548202,-24.326199,-33.243492,-13.398665,5.2511187,-3.125963,-13.9970455,-0.81277174,-3.166729,-14.563435,-0.7730923,-3.5688717,-12.436386,-1.0474916,-3.1730366
56.36697,24.834091,47.495525,1.9779464,-23.060177,-31.29643,4.875663,6.4309535,1.8471963,-19.54525,-0.66548806,-3.482027,-21.725725,-0.9158254,-4.4168434,-18.978247,-1.2664851,-3.6044917
40.45791,14.963904,35.281307,-13.385384,-29.372423,-37.947655,-28.890087,2.9213638,-5.331087,-18.62703,-1.0592345,-4.086795,-20.096432,-0.74449277,-4.1043344,-17.066221,-1.3471608,-3.7498598
55.03434,9.591098,33.546013,-2.7996063,-36.211136,-42.4136,-28.383314,2.69144,-5.105019,-20.531464,-1.5857469,-4.472626,-23.824945,-1.1884763,-5.0057344,-20.172712,-2.2854037,-4.7147875
49.183765,-9.70954,12.984136,-1.0487207,-43.325035,-45.38976,-23.548573,-0.48193786,-6.598911,-20.427048,-1.2077719,-5.10739,-21.456776,-1.1773518,-5.225049,-19.798471,-1.927027,-4.4729342
49.788235,18.623432,40.75968,-3.9227238,-27.170519,-35.14123,-12.439063,5.061673,-0.72451776,-19.798817,-0.70642084,-3.8568656,-22.512747,-0.9916159,-4.7099733,-19.208626,-1.2785546,-3.8653574
55.710327,-4.919915,20.988497,-1.5725893,-52.377777,-57.16595,-24.753548,-7.017773,-17.967512,-19.976479,-0.9262129,-3.5376642,-22.147673,-0.8803824,-4.2987614,-18.890368,-1.5418057,-4.133316
18.692633,-6.40455,9.917232,-52.13296,-31.131575,-46.762745,-24.622608,-37.71155,-40.12524,-19.08155,-1.3241117,-4.054827,-21.514936,-0.96028936,-4.5423737,-18.008678,-1.4841503,-3.8759062
33.09719,-40.654762,-10.954198,-22.331223,-57.24304,-61.39541,-53.914806,-6.4873505,-22.001448,-16.592216,-1.6368966,-4.1493707,-18.947296,-1.128892,-4.286804,-15.650125,-1.8158911,-4.0505505
60.97837,24.459173,47.011337,11.5858135,-22.068308,-28.256292,15.012739,7.5004883,4.9830146,-22.2684,-1.1290917,-5.4497566,-24.342436,-1.2008766,-5.6131763,-22.59157,-1.756139,-4.3282638
55.00029,14.969425,38.427258,-4.114246,-28.945751,-36.771286,-13.510901,3.07365,-2.4712157,-20.719172,-1.1070276,-4.111573,-22.481071,-1.0300742,-4.836438,-19.444752,-1.5398548,-4.016688
44.761772,17.430443,37.703712,-1.4754758,-25.69017,-31.919344,-9.963601,3.3279753,-1.6495751,-20.924835,-1.7134897,-5.7953835,-23.234144,-1.3056521,-5.628293,-20.71966,-2.038953,-4.7180743
52.335464,-12.138749,13.889868,-3.5573006,-53.175476,-56.651745,-19.025238,-7.205252,-12.731824,-19.71665,-1.0531178,-4.288704,-20.854635,-0.98644537,-4.4632287,-18.831112,-1.5744784,-3.9980114
56.549797,-3.8613758,15.294968,10.175327,-49.16086,-48.916283,5.5318403,-4.365184,-7.940509,-21.17435,-1.5895345,-5.7445836,-22.462036,-1.3225842,-5.6454287,-20.71349,-2.2685356,-4.836398
27.827784,24.156527,44.547504,-19.60297,-21.246668,-30.777502,-23.137001,6.0902452,-4.141391,-11.592065,-0.7362561,-2.843271,-11.327267,-0.71233946,-2.9911258,-9.427921,-0.9440476,-2.6675634
55.90239,23.978148,45.168446,7.706557,-23.23608,-30.079653,6.432658,7.558278,3.6553326,-17.716492,-1.4693769,-5.119571,-18.59414,-1.1895883,-5.0239477,-16.906017,-2.1481493,-4.6435547
52.140015,14.15862,37.327835,-4.849387,-30.237879,-38.976524,-20.943947,2.3955326,-5.1995354,-19.472776,-1.0452696,-3.4948735,-20.80049,-0.8155442,-4.122949,-18.072199,-1.20122,-3.648081
48.158325,-0.47693196,26.392235,-19.031225,-43.46822,-53.594284,-42.14357,-1.5971568,-12.769085,-17.575407,-0.69093174,-3.004328,-18.401161,-0.61505765,-3.2531538,-14.985723,-0.86725706,-3.2017386
54.277332,-5.435561,15.946642,15.96272,-63.12503,-66.42459,-13.975832,-46.576527,-51.962414,-18.932026,-0.5695617,-2.8163865,-19.979588,-0.73266184,-4.3610992,-15.804021,-0.65918124,-3.6781914
46.83347,7.7394032,28.64638,-6.2057796,-33.440853,-39.332443,-25.252531,2.7074053,-4.498892,-18.677414,-1.0455897,-4.398607,-20.945847,-1.0612915,-4.863789,-18.748117,-1.6023029,-4.09758
15.060285,-50.962788,-28.195004,-55.19338,-44.466503,-60.206234,-42.40671,-25.201485,-34.660297,-20.10718,-1.8728825,-4.623023,-22.897629,-1.2105545,-4.7208533,-18.841238,-1.9243475,-4.290579
39.63273,24.673586,46.40217,-10.373163,-22.091993,-31.331034,-11.039971,4.9959903,-3.0740807,-15.185213,-0.82934284,-3.1666048,-15.346061,-0.739564,-3.6228528,-13.000275,-0.9311542,-3.1608071
55.930138,12.795612,36.243786,-3.6674414,-29.975199,-37.757614,-16.69135,3.825749,-2.2022889,-20.178175,-0.83455515,-4.339986,-22.16318,-0.9968744,-4.44562,-19.232859,-1.4859005,-3.9444869
50.446064,10.4926405,32.79403,-14.472899,-34.582085,-44.25836,-23.458967,-0.76703686,-8.270658,-18.308554,-0.40154073,-2.4949892,-18.94919,-0.5711556,-3.3691804,-16.833183,-0.8025123,-3.203804
31.726536,24.789942,45.740063,-14.840892,-21.712523,-31.663132,-20.617216,5.7954617,-4.0773497,-10.108012,-0.8158026,-2.3448699,-10.921189,-0.518789,-2.6146665,-9.006124,-1.0024587,-2.7699249
47.40262,-20.797956,7.8535476,-9.247656,-58.267548,-63.189728,-33.81037,-12.951406,-23.516918,-20.03399,-0.8771481,-3.8850589,-22.469423,-0.9748064,-4.5732927,-19.297081,-1.7137406,-4.2250566
28.099808,-64.47716,-42.23497,-21.894354,-64.91569,-69.03068,-37.66277,-21.695633,-33.88046,-18.59904,-1.3147136,-4.517247,-18.762861,-1.14797,-4.613188,-16.01923,-1.2491143,-3.8573952
37.0042,18.576115,38.13354,-18.517546,-26.373283,-37.524014,-30.917921,2.6689243,-8.212818,-13.748721,-0.13520569,-2.175948,-13.652044,-0.53023756,-2.7655878,-11.598899,-0.37110913,-2.4306164
41.002552,3.5595407,23.785603,-8.788272,-35.40499,-40.7487,-32.162117,-0.33176625,-8.673412,-20.396832,-2.0169656,-5.8094997,-21.219278,-1.3119591,-5.568451,-19.502144,-2.1475239,-4.6313148
14.211386,-99.99907,-90.85615,-42.34675,-47.473255,-53.884884,-17.652723,-13.120981,-19.955557,-22.424833,0.10657475,-4.695061,-20.651781,-1.1393014,-4.7029476,-19.841616,0.850699,-1.5394248
53.40263,-3.187701,20.606062,0.044848412,-42.61759,-43.40859,-24.593262,2.2018209,-3.248657,-17.69368,-0.9078703,-4.230685,-18.499924,-0.85211223,-4.228644,-16.412905,-1.647889,-3.872879
36.829983,19.9543,40.301495,-13.474531,-26.230724,-36.30608,-29.496206,4.6938844,-6.677379,-14.990687,-1.1337823,-2.6714418,-16.509247,-0.77758163,-3.513701,-12.984968,-0.6750078,-3.0442977
49.61289,-14.947668,6.8468294,-0.1523705,-66.45933,-70.50906,-4.4515014,-26.874321,-34.346466,-18.49245,-0.5397023,-2.2824268,-18.542168,-0.6610369,-3.4031563,-15.906384,-0.91318256,-3.4220302
37.52438,18.32156,40.55761,-14.842519,-27.210402,-37.403645,-27.557335,3.7225938,-6.0939937,-16.95613,-1.3245084,-3.7000496,-18.983093,-0.8545181,-4.131382,-16.006401,-1.2775018,-3.5090194
57.668377,-4.8684483,16.562504,10.288292,-58.849453,-62.0492,2.6152046,-18.314938,-24.703297,-18.882612,-0.5768579,-2.6569118,-18.968107,-0.6785984,-3.675315,-16.370258,-0.9658032,-3.3940153
64.0205,22.168758,45.191006,3.493874,-26.03763,-34.502228,1.2138312,6.0933213,1.4152491,-20.48301,-0.8549367,-3.310852,-22.532488,-0.96636397,-4.306949,-18.936682,-1.3471355,-3.7510588
49.710888,-8.173897,16.996048,-8.826867,-42.836365,-48.263382,-37.81824,-5.684631,-16.537054,-17.749155,-0.6925725,-3.4326537,-19.473948,-0.86319906,-3.903054,-15.559261,-1.394281,-3.6351686
49.71401,-18.445864,8.605542,-4.0385594,-60.598186,-63.882275,-25.69207,-12.932871,-23.767513,-18.891909,-0.8576574,-3.5931163,-20.182575,-0.86740744,-4.229888,-17.897612,-1.5454878,-3.810318
32.986244,21.366032,42.474155,-12.814188,-24.21327,-33.82275,-26.597536,4.8007097,-3.9313195,-17.81439,-1.1797773,-4.2392187,-20.468575,-1.089793,-4.7682667,-17.710836,-1.4726042,-3.9304228
43.59726,17.907505,39.73244,-14.218373,-27.159678,-36.540977,-20.726925,2.835595,-4.752032,-18.87029,-1.1247041,-3.9296815,-21.107704,-0.9236628,-4.4126945,-18.060429,-1.369849,-3.885323
43.693108,21.335335,42.32084,-5.4022737,-24.48939,-32.17293,-15.189507,3.4436133,-3.9570098,-16.241041,-0.4792958,-3.4884577,-17.230318,-0.68916166,-3.6409492,-15.911993,-0.8901843,-3.4469342
45.584347,17.358335,40.499493,-12.376765,-29.694218,-39.897327,-21.576681,1.5357255,-5.780617,-19.947968,-0.6267583,-2.9609804,-21.887434,-0.8220658,-4.038563,-18.867964,-1.3221523,-3.8440177
47.92506,17.739502,40.866596,-8.11409,-26.338202,-34.954002,-12.693799,5.311709,-0.78919363,-19.484972,-0.706385,-3.6514635,-21.311111,-1.0189817,-4.544966,-18.723337,-1.3791413,-3.6989377
57.9322,11.7531595,33.18018,1.7349799,-31.321602,-37.04055,-8.448597,2.8485644,-1.7388978,-20.649801,-0.42449167,-3.6124732,-22.314686,-0.84066844,-4.4758234,-19.891157,-1.3756486,-3.6465468
61.86035,22.455496,45.573097,6.4350157,-24.933096,-32.899097,4.5066032,4.675635,0.29895094,-21.704176,-1.2643943,-4.9816337,-24.944618,-1.2030286,-5.379609,-21.272064,-1.7934556,-4.3556833
39.26432,16.896793,37.481606,-19.065641,-29.762465,-41.633778,-33.046307,0.450403,-10.441623,-17.477365,-0.066282965,-1.7986456,-18.559366,-0.3959121,-2.9006581,-15.319698,-0.115641944,-2.866633
50.600044,-4.652688,21.944672,-6.2877293,-42.544662,-46.432045,-36.259533,0.08648776,-7.7750845,-17.84033,-1.1075358,-4.199986,-19.183588,-0.90968895,-4.23259,-17.007729,-1.429915,-3.7365623
56.831554,-2.6294339,19.976322,5.484359,-55.34702,-58.650066,-4.59387,-9.501629,-16.759232,-18.692236,-0.81516814,-3.1647294,-19.398594,-0.7878606,-3.8661287,-16.895832,-1.318388,-3.7259543
51.405357,-6.4943814,18.955595,-3.1008918,-43.270786,-46.226635,-28.097864,-0.3953285,-6.79924,-19.280575,-1.3931904,-4.667959,-20.93036,-1.1058304,-4.9419503,-18.291584,-1.871383,-4.3257856
54.631943,4.4345155,28.863857,-0.54187626,-36.80918,-41.568016,-13.626738,2.197174,-2.7244325,-20.115326,-0.86564386,-4.02438,-22.644434,-1.0491688,-4.8564224,-19.771313,-1.6058908,-4.0011706
31.317327,20.0846,41.0442,-22.463215,-25.57474,-35.997387,-31.862122,4.832505,-6.056778,-17.17626,-1.1008061,-3.8569221,-19.208582,-0.939743,-4.2389483,-16.166409,-1.405573,-3.5911674
57.135735,-9.111491,11.302638,17.801142,-68.483734,-71.272606,11.386411,-35.827,-43.74496,-20.894554,-1.1299769,-2.4090881,-21.827028,-0.8652504,-4.078358,-18.219803,-0.9480118,-3.7864084
58.58447,19.95304,42.465115,0.33517408,-26.725952,-35.454144,-7.5434012,5.396706,0.15501371,-19.9389,-0.93855095,-3.4872584,-20.980852,-0.77975917,-3.9463983,-18.365194,-1.2704188,-3.524574
37.92991,22.758232,45.587128,-15.677952,-24.411936,-34.370018,-22.995333,5.258193,-3.926959,-17.283596,-1.315057,-3.7510731,-20.13364,-1.0668732,-4.6479354,-17.633526,-1.8439951,-4.3158703
42.135715,24.146679,45.627354,-9.726565,-22.414412,-32.461643,-7.7717843,6.2486734,-0.49783662,-17.311552,-0.64030397,-3.198167,-19.29532,-0.7928289,-3.8523393,-15.979135,-1.0337802,-3.5360544
65.13594,22.857256,46.73863,7.8193583,-24.63449,-32.603825,5.4009557,7.014934,3.206992,-20.999094,-1.0886432,-4.0931897,-24.519863,-1.2255462,-5.159679,-20.758648,-1.8748395,-4.3982224
62.891613,18.217491,41.83902,5.3181524,-27.331068,-34.846046,-1.1101553,4.250266,0.102601565,-23.368631,-0.9366375,-4.677489,-26.18249,-1.1771812,-5.337169,-23.160278,-1.7049652,-4.4508715
52.996677,15.250306,36.137836,4.1678867,-26.645658,-32.4592,-6.294733,5.9338927,1.0375565,-17.824764,-1.1296823,-4.21327,-18.790188,-0.9237742,-4.3213525,-16.533857,-1.4698459,-3.756116
55.252575,0.89947873,27.050278,-2.969705,-45.162846,-51.05748,-26.420288,-2.5266936,-10.485559,-20.203753,-0.73943824,-3.3607903,-22.12236,-0.79031664,-4.104279,-18.83375,-1.4497114,-4.119742
46.70181,12.68116,32.900238,-2.9087646,-38.44466,-41.654823,-19.24111,-6.2891774,-13.498433,-16.119978,5.6417804,2.4216025,-13.048802,1.3605949,-0.14897746,-16.939936,3.5751743,1.5446486
26.517141,25.678349,45.66066,-19.941303,-21.444487,-32.212337,-24.080397,6.745681,-3.662162,-8.936785,-1.0332257,-2.5055623,-9.195418,-0.5966551,-2.4863663,-7.3963456,-0.8907165,-2.7505522
43.184288,18.071787,37.76717,-8.341317,-25.792425,-34.551857,-17.671143,4.7610993,-2.631793,-16.217932,-0.7063369,-3.1398022,-16.846872,-0.7322892,-3.7226367,-14.796722,-0.91092557,-3.0267851
40.67639,21.290506,41.368004,-15.080054,-24.08737,-34.883396,-21.524765,4.5237904,-4.5310597,-15.106653,-0.5675776,-2.841101,-16.168688,-0.6143016,-3.3904572,-13.206713,-0.7380397,-2.6108716
48.690193,19.244078,41.435074,-6.072487,-26.622677,-35.73264,-10.602722,3.9520957,-1.9493594,-18.894058,-0.7976902,-3.5494637,-19.908543,-0.8252933,-3.9780583,-17.36762,-1.2186263,-3.4999063
37.321136,25.489313,47.023518,-11.12656,-21.777151,-30.563559,-8.346005,5.6304364,-2.1018736,-13.023007,-0.4365335,-2.0222075,-13.138575,-0.36573106,-2.546917,-10.780619,-0.37355286,-2.5560143
50.088356,-2.277189,20.647972,-0.18121132,-37.44082,-40.562035,-24.910347,1.5542879,-4.1208572,-20.994768,-1.59544,-5.645261,-23.174103,-1.2818347,-5.6363196,-20.688715,-2.2026992,-4.983777
59.852863,12.38556,34.26905,4.2045674,-31.089989,-36.299145,-9.006701,4.432972,0.40990913,-18.266455,-0.73748404,-3.8637702,-18.84241,-0.8433016,-4.1268406,-16.832344,-1.6698327,-4.032434
65.39219,16.42047,40.463596,9.0356,-29.695698,-35.20058,-2.7249181,4.7917633,0.9046453,-20.833502,-1.4237336,-4.8289013,-23.132261,-1.1262826,-5.0426917,-20.555471,-2.1352227,-4.7365513
59.027363,-8.726424,7.886904,16.797152,-62.3571,-63.62364,17.793303,-19.300447,-24.463154,-20.33616,-1.3258725,-4.4742,-20.862944,-1.1432654,-5.0706143,-18.817541,-1.7946889,-4.529125
55.871796,14.408181,36.937717,-0.58979744,-30.290869,-36.677788,-15.863056,3.4640183,-1.5626065,-19.817738,-1.1741165,-4.070081,-22.405804,-0.8871036,-4.718458,-19.450266,-1.3944775,-4.0261035
45.989147,4.0723076,23.922087,-3.1573515,-34.21476,-38.07115,-25.542126,1.7368826,-5.0927796,-20.981346,-1.5639616,-5.7054954,-22.480377,-1.2001595,-5.4549284,-20.23936,-2.0516748,-4.738546
63.243122,12.256001,35.391518,11.524392,-31.577053,-35.889618,-2.3730175,3.0582063,-0.66153663,-22.345947,-1.790857,-5.7089972,-25.252153,-1.2992624,-5.780298,-22.113895,-2.1229136,-4.749989
57.936848,-2.011363,15.833344,15.596417,-64.45856,-68.1162,14.219866,-30.826626,-37.25606,-20.84915,-0.9357815,-3.1066165,-21.579062,-0.7785453,-4.2236977,-18.63552,-0.9822508,-3.8549023
39.094128,23.22047,43.21647,-10.786358,-23.070194,-31.854866,-13.227345,6.671625,0.22985007,-14.774315,-0.89157575,-3.4990962,-15.659134,-0.8703554,-3.744491,-13.634056,-1.4856111,-3.2764537
55.202312,11.595522,35.42096,-3.5239747,-33.772457,-40.507015,-15.92192,3.883697,-1.5420347,-20.754822,-0.8648753,-4.3337,-22.987696,-0.9695342,-4.7188153,-20.008308,-1.5353644,-4.167751
62.90286,27.65597,52.41446,7.280918,-20.459938,-28.332552,13.697549,8.039385,4.0317287,-21.399084,-0.6574439,-3.7339861,-24.311789,-1.0748999,-4.945741,-20.567759,-1.0875136,-3.5318754
49.164078,14.253681,34.59011,-4.905519,-29.466536,-36.86168,-19.227455,4.282558,-1.6911796,-17.737545,-1.1131365,-3.5127218,-18.882486,-0.83326197,-3.9724553,-15.797135,-1.4120103,-3.590383
44.133827,11.216569,33.22318,-11.188952,-32.14779,-40.151863,-27.351866,1.2578706,-7.69247,-17.974436,-0.6442514,-3.3546283,-19.293545,-0.7235733,-4.142632,-17.158953,-1.1677358,-3.4173453
69.03677,21.35516,44.552094,10.63504,-26.803247,-33.734486,3.6963048,6.197041,2.438093,-23.551374,-1.6119063,-5.282234,-27.488232,-1.3068722,-5.668306,-23.270304,-2.252634,-4.9386053
36.68915,19.81649,41.54021,-13.438607,-24.426428,-33.793278,-15.052285,5.277971,-1.7130477,-20.31201,-1.3425757,-4.6002636,-22.598078,-1.1275607,-5.076859,-19.213243,-1.4149363,-4.147708
71.44483,22.879654,45.304096,19.110315,-23.495962,-28.711657,15.124902,8.161253,5.7507463,-24.168125,-2.262308,-6.389679,-28.220722,-1.7243092,-6.560494,-24.754753,-2.5398564,-5.2953296
51.134384,22.594551,44.287155,-2.206719,-24.383223,-31.930578,-5.4400578,5.7808876,0.39519626,-20.225145,-1.4121855,-4.6698174,-22.412806,-0.9780895,-5.0039487,-18.977331,-1.6464372,-4.2008724
53.400093,-2.5737834,21.648153,-3.2223108,-46.110844,-49.568768,-23.70438,0.04332085,-6.2437696,-18.912539,-0.9419819,-3.8399506,-20.47203,-0.9194375,-4.3803186,-17.922804,-1.9345686,-4.205231
67.83364,21.706593,43.575993,11.210441,-28.829603,-35.89217,-0.15707348,1.9948542,-3.0489385,-20.618616,-0.41206667,-2.857311,-22.197485,-0.65948564,-4.078055,-19.916803,-1.1970192,-3.8214755
43.0093,18.356073,37.153484,-3.8810499,-25.457401,-32.603813,-18.143797,4.286263,-3.160647,-16.332932,-1.3146366,-4.0905666,-17.50761,-0.8377121,-4.2572083,-15.302542,-1.1206983,-3.589277
61.93012,7.3366766,30.834276,1.7788575,-39.03918,-44.323486,-10.282347,-1.6550462,-5.8023195,-21.509682,-0.6535932,-4.013523,-22.932896,-0.8742448,-4.500506,-21.00876,-1.7424726,-4.305612
58.19468,23.002956,45.291916,4.3355064,-24.020271,-31.796839,1.9367384,6.376132,1.7555155,-18.857166,-0.63326216,-3.415745,-20.658958,-0.92568433,-4.388006,-17.622408,-1.3352875,-3.6659443
29.288605,18.590706,39.56882,-22.897888,-26.367998,-37.11075,-34.13335,4.3234406,-6.837336,-19.381264,-1.4261054,-4.1020355,-22.539185,-1.2105907,-5.009898,-18.324896,-1.4384042,-3.985877
40.180725,24.948679,47.894188,-12.379229,-23.002577,-33.230568,-13.978875,1.8796245,-7.763472,-15.269794,0.8952439,-0.9532145,-14.690347,-0.059333194,-2.140897,-13.869194,0.5070005,-1.8259801
59.564068,7.678937,31.599571,-2.3059938,-35.38678,-42.32455,-20.163248,1.9227055,-4.085644,-18.492315,-0.8620694,-3.3804924,-19.868498,-0.75262225,-3.886289,-17.07226,-1.4841015,-3.7725427
58.195858,4.053392,28.533596,1.6539935,-46.355278,-52.620792,-4.469488,-5.570639,-11.336225,-22.009384,-1.3685988,-4.6058407,-23.788424,-1.0951136,-5.0554967,-21.302015,-1.8109945,-4.5947986
50.999115,19.300041,41.927696,-7.3109064,-26.602676,-35.495155,-12.540409,4.769967,-1.9596189,-18.657228,-0.8140418,-4.036807,-20.225842,-0.9047755,-4.170122,-17.83637,-1.4992186,-3.624232
62.73376,10.734944,34.846146,6.4629245,-32.91603,-38.55095,-6.685423,3.9048855,-0.47359228,-20.453785,-1.2005371,-4.546143,-22.273718,-0.94794625,-4.73343,-19.520231,-1.8221018,-4.5117455
52.87196,-1.3654583,23.820547,-8.100796,-45.670067,-51.667183,-30.793945,-1.4063157,-10.846634,-18.899372,-0.86240965,-3.339035,-20.868855,-0.8508733,-4.0858636,-17.821415,-1.4732822,-3.6923108
48.434788,-2.4205747,23.656698,-9.856056,-42.560852,-47.53432,-39.48544,-2.0078483,-12.344208,-19.863503,-1.0319866,-3.834407,-22.565916,-0.9598972,-4.579125,-19.13205,-1.4667385,-3.8265502
46.72154,20.087748,42.701008,-7.5343018,-24.687326,-33.018543,-11.343963,5.5331674,-0.3910304,-20.854296,-1.1418023,-4.7802777,-23.015121,-1.1006806,-5.0864253,-20.000694,-1.6960205,-4.327283
46.25065,-20.497515,2.869376,-0.6948349,-62.456013,-64.81848,-14.321176,-15.968106,-25.055878,-19.177214,-1.2690151,-4.4363513,-20.44352,-0.9806619,-4.5816975,-18.129702,-1.7403047,-4.2615743
60.29313,12.191726,34.891308,5.8041644,-30.441418,-35.104626,-3.5160036,5.784956,2.5090141,-19.595575,-0.8366267,-4.328982,-21.36391,-0.86727095,-4.5855093,-19.178017,-1.7839344,-4.1850996
51.738613,-10.929617,5.2366586,7.5311885,-55.31531,-54.60729,3.7974916,-8.106146,-13.243356,-19.625847,-1.5226767,-5.4270024,-20.180853,-1.3277549,-5.3398466,-18.204071,-1.952479,-4.798673
52.38518,14.278436,35.861988,1.941617,-29.942322,-35.70436,-12.0715,4.0867357,-1.0483502,-20.566174,-1.1989744,-4.3745875,-22.894812,-1.1541545,-5.1664433,-19.640097,-1.8324385,-4.2713737
56.101425,5.4345293,29.871532,-3.4671605,-41.40802,-47.95988,-21.854944,-0.3596889,-7.9567494,-20.115374,-0.85462874,-3.5172608,-22.352642,-0.8984359,-4.258132,-18.714146,-1.5117043,-3.9920592
48.30289,14.657288,35.536476,-4.3912897,-28.223011,-34.714073,-17.726784,4.2762737,-2.0146885,-20.039677,-1.385271,-5.3034472,-21.45161,-1.1211172,-5.0321717,-19.029623,-1.8222613,-4.3332233
56.936115,24.099632,47.97651,0.86877865,-23.334848,-31.365078,0.5138092,6.357419,1.2622658,-20.74486,-1.0777545,-4.1643124,-22.777178,-0.9991276,-4.786875,-19.915148,-1.6359131,-3.9373627
60.85518,7.6313767,32.78797,1.5908196,-36.162598,-39.70168,-17.581814,3.868865,-1.4589775,-18.893152,-1.178365,-4.1974525,-20.285345,-0.97692406,-4.4537735,-17.506647,-1.6597549,-4.213489
54.27869,-7.6797757,14.400639,9.019709,-57.579838,-59.572014,8.308745,-12.835659,-18.270855,-20.884615,-1.1103145,-4.4748034,-21.217262,-1.111186,-4.935574,-19.4301,-1.5626172,-4.2665873
58.051468,13.860437,37.237354,1.5268837,-32.069736,-38.655643,-13.137205,4.7406764,-0.4646978,-20.423811,-0.8264235,-3.6017404,-22.565273,-1.0311767,-4.526413,-19.830997,-1.7270145,-4.3609567
52.411446,18.37682,38.983833,5.0837946,-25.638302,-31.396849,-3.5354614,5.5656686,0.94622755,-22.107647,-2.1562276,-6.750881,-25.12807,-1.5042527,-6.3236437,-22.217245,-2.46972,-5.5242476
34.68382,19.65816,40.389,-13.82765,-25.53328,-35.04439,-30.418983,4.564552,-5.3721986,-17.755293,-1.2323412,-4.209052,-20.266867,-1.0342995,-4.684773,-16.663162,-1.7074366,-3.9274411
52.666164,5.1138725,30.121365,-4.398047,-35.25844,-41.488567,-23.312965,0.73905075,-5.856309,-20.235643,-1.0012245,-4.2081127,-21.846771,-1.008298,-4.6754513,-19.244024,-1.6329838,-4.073682
40.611332,16.606579,37.822803,-16.176361,-27.084068,-37.026627,-23.500793,4.213423,-3.9421089,-19.345585,-0.88921463,-4.031101,-21.251064,-1.0586231,-4.453947,-18.086838,-1.2951688,-3.6223156
54.256138,15.79427,39.195225,-1.6517304,-29.57402,-37.072155,-13.246479,4.588908,-1.4018673,-19.233818,-1.0202796,-3.789023,-21.472216,-0.9400518,-4.5145526,-18.344357,-1.3294811,-3.6948347
64.132706,11.379961,35.5671,8.074085,-37.88207,-42.149357,-1.8931348,2.8693135,-1.8506366,-21.292458,-1.259424,-4.7481914,-23.710285,-1.1523739,-5.003715,-20.777853,-2.2286263,-4.77724
38.662888,10.80221,32.23991,-14.616655,-31.00774,-40.525215,-31.133747,2.6446383,-6.9146595,-17.487194,-0.81627125,-3.515683,-18.99673,-0.82649064,-4.0223627,-16.259188,-1.1411377,-3.479816
44.725605,-8.053363,15.354842,-10.730756,-42.69694,-45.90855,-34.82304,1.7471398,-5.3847938,-17.551199,-1.2521056,-4.6596212,-18.752777,-1.0093956,-4.6188645,-16.843756,-1.9488045,-4.0435333
34.291283,19.080366,35.997894,-11.592914,-24.681496,-33.155872,-22.788336,4.074454,-5.421067,-17.26306,-1.4516289,-5.302035,-18.480667,-1.2442946,-5.2109733,-16.604012,-1.7783569,-4.0519896
60.0106,12.009422,35.839233,3.2557518,-31.397549,-38.17386,-8.048902,2.34997,-3.2672226,-21.312746,-1.2084537,-4.853692,-23.70736,-1.1297802,-5.1542645,-20.941637,-1.731243,-4.5168314
