f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
3.8350823,3.275685,6.3780065,2.5628402,-1.5728558,7.6236887,-3.9779005,6.554872,0.8112147,-1.719758
6.004069,3.97555,10.93308,4.1922836,-11.806034,18.897963,-4.5760827,10.690291,0.83634174,-2.1636212
2.6095831,1.8165987,5.239254,1.8531984,-7.9803953,12.764888,-2.8938632,5.3529882,0.92584354,-2.2519238
3.2107303,2.5496151,4.947634,2.269087,0.5872096,3.4649131,-3.1447215,5.174014,0.80022895,-1.7823486
5.3672557,4.354666,8.0062895,4.0981455,-3.1258132,8.275303,-4.5796285,8.351174,0.7412585,-1.7594962
1.8060027,1.0236903,3.8618226,1.1736827,-11.718986,14.098547,-1.3761767,3.9496953,0.9632011,-2.1871858
6.6686273,4.7125134,11.758618,4.6648383,-13.021206,22.862476,-8.441088,12.0208025,0.8054152,-2.2763448
1.4045823,1.0224891,2.4485154,0.98959154,-0.8561288,2.3490252,1.308739,2.5260365,0.9457605,-1.9287367
2.7105923,1.8675376,4.861974,1.9503145,-6.9342895,10.079078,-1.842153,4.9694033,0.9307884,-2.058455
19.19241,16.647112,25.870096,15.682686,-7.25726,19.517757,-10.71645,25.79861,0.445426,-1.897715
2.2878697,1.608013,3.9423475,1.7031292,-4.576543,7.197664,-0.5374252,4.2502236,0.92428243,-1.9427586
1.9895703,1.2697427,3.8124294,1.3853678,-6.5596004,6.9685616,0.17602621,3.8739867,0.94039315,-2.161813
1.5057155,0.9431998,3.1564035,1.0431352,-6.5406623,7.301328,2.2581303,3.1540382,0.9629843,-2.1007972
11.028236,8.566306,16.938065,8.570345,-8.796817,18.237852,-8.13857,16.656181,0.6401064,-2.020675
3.2610767,2.527149,5.496635,2.4214165,-1.3443241,6.04245,-4.291264,5.4665785,0.83527124,-1.9941125
4.6025777,3.7625837,7.089312,3.6182365,-5.543284,9.770165,-3.137791,7.2211776,0.82727605,-1.9475002
7.3120584,7.174197,9.843905,5.6012855,-0.6511126,6.627112,-6.9137025,9.865548,0.6225483,-1.5773313
3.62554,2.4658637,6.583539,2.6533415,-10.168515,14.333797,-1.6886051,6.5234165,0.89630365,-2.0980067
3.2313828,2.420188,5.09875,2.4052424,-4.033031,7.130925,-2.370109,5.24653,0.8822204,-2.0075266
4.650628,3.4045851,7.357364,3.5409267,-5.999951,11.246601,-2.5437036,7.7672377,0.84596956,-1.9397577
134.59158,124.98907,146.21056,131.45186,-36.3016,50.908363,-14.316783,146.16484,0.17525443,-2.5029604
139.59831,131.81595,149.18196,137.74075,-30.757208,37.270477,-9.491561,149.09605,0.099924356,-2.6470418
133.66907,125.19167,145.12067,130.17462,-27.161196,43.54348,-14.212216,144.90245,0.15305242,-2.5459142
131.67111,121.15994,145.15884,128.63507,-34.183044,48.13323,-14.546071,145.02998,0.14292824,-2.6134377
129.38962,120.12824,142.76262,126.481186,-34.989635,48.356342,-15.044471,142.71696,0.18741661,-2.372
136.25816,127.551765,147.23387,133.60728,-31.171833,42.553688,-12.848823,147.24014,0.14880973,-2.5698855
137.3763,128.55882,148.03978,134.69974,-33.237175,43.32057,-12.512033,148.08717,0.1325314,-2.5782113
120.71966,112.190865,133.7081,116.92748,-25.579514,38.424343,-12.853198,133.84431,0.16597953,-2.1230826
134.00674,125.546524,145.29718,130.59636,-28.246658,43.31503,-14.460477,145.09297,0.16269606,-2.4968662
130.56535,119.507835,144.60947,125.86387,-37.64111,51.509056,-14.93996,144.59398,0.19134122,-2.5065444
132.39119,121.85192,145.17319,128.88388,-35.474483,49.50968,-13.905123,145.35767,0.16107336,-2.5261605
135.12189,125.55083,146.66344,132.28546,-32.416313,44.487267,-12.279341,146.35501,0.16932547,-2.63168
123.44646,112.71557,137.5745,118.59807,-34.49996,52.037773,-16.420486,137.32564,0.2179963,-2.4068608
135.848,127.270935,146.70145,132.86412,-31.731915,43.32543,-11.512241,146.84839,0.13755661,-2.631032
131.62276,120.839935,144.61008,128.19672,-37.394924,51.658195,-14.095276,144.80112,0.19014543,-2.473959
138.58018,131.00676,148.27084,136.25278,-25.591202,31.336905,-8.973378,148.18167,0.10940167,-2.57895
137.27806,128.59492,147.7455,134.34033,-30.86405,43.88654,-13.808607,147.63411,0.14001542,-2.620358
137.86653,129.86348,147.78896,135.68367,-26.11123,35.63696,-10.098846,147.7109,0.10340232,-2.5291011
136.30972,127.39073,147.19585,132.61386,-29.98367,42.16427,-13.410012,147.17508,0.12448007,-2.5926285
140.67044,133.0624,149.70178,138.96706,-32.47972,38.814556,-8.372057,149.73004,0.09850645,-2.7107348
138.7965,130.57864,148.7289,136.96419,-34.033203,43.471355,-10.158408,148.68134,0.12276983,-2.6109583
117.02448,107.983826,131.813,110.45081,-22.696531,41.720005,-17.40793,131.10309,0.18591502,-2.287893
133.84732,125.07133,145.2247,130.90387,-27.168211,37.938515,-10.462164,145.31981,0.13768753,-2.4324286
138.02559,128.81303,148.34393,135.2109,-32.23829,38.395866,-7.7233152,148.32886,0.10286176,-2.7223098
131.71666,121.911255,144.2278,128.0865,-31.173563,43.15961,-11.518442,144.34413,0.14884853,-2.5986674
135.89081,126.76974,146.99495,132.63295,-29.300228,44.148617,-14.00349,146.94958,0.14843729,-2.6164637
135.18896,125.90963,147.00381,132.31734,-33.936607,46.440002,-12.800286,146.73012,0.141541,-2.614148
129.69925,120.4999,142.45718,126.46597,-28.833353,40.539513,-10.079073,142.02701,0.14959043,-2.4151826
131.6818,120.99828,144.87881,126.20997,-33.41788,51.347885,-16.140217,144.91466,0.15849677,-2.6207445
126.795815,116.95885,141.08774,122.581314,-32.998806,49.965485,-15.320605,140.99947,0.1934289,-2.4239495
131.69647,121.81665,144.8958,127.7628,-31.656618,47.805466,-15.106146,144.81786,0.16265726,-2.4973917
126.81577,116.62937,140.86885,122.31028,-33.44524,49.642323,-15.648012,140.75397,0.19942862,-2.4463913
124.1244,113.6801,139.20386,119.75369,-35.862156,51.490166,-15.239972,138.97737,0.21385998,-2.3923645
139.42487,131.43184,148.98906,137.04256,-33.16028,41.25342,-11.458322,149.02057,0.10534465,-2.6919718
132.84006,123.15767,145.36884,129.59567,-34.19141,49.230885,-15.232531,145.18562,0.16998014,-2.5260112
133.56918,124.41949,145.44507,129.93596,-30.853292,42.343407,-12.762395,145.61597,0.14605176,-2.57036
138.48535,128.78395,148.70384,136.01868,-36.31053,42.16216,-6.893575,148.7263,0.11399317,-2.7221947
133.89224,124.20971,145.77089,130.88321,-33.766777,46.709446,-13.530289,145.75922,0.16574094,-2.5411978
120.63807,110.0132,136.81909,116.293686,-33.84922,50.43037,-17.16387,136.46107,0.18230605,-2.417491
138.99158,131.26047,148.84923,136.7137,-30.3167,40.45379,-14.016216,148.82817,0.099303514,-2.6756752
132.76979,124.04999,144.33614,128.99213,-29.372438,40.415405,-11.409334,144.41245,0.1533426,-2.537469
125.15023,111.18634,141.72948,120.22162,-36.185905,54.464363,-17.0202,141.63535,0.1667456,-2.5110126
137.81534,129.6403,148.15533,135.351,-30.143297,38.687473,-9.287973,148.0203,0.12093875,-2.638403
137.34328,129.10912,147.62967,134.7074,-25.2326,35.98621,-10.326853,147.6238,0.10875642,-2.5861855
137.16486,128.9647,147.54666,134.49663,-29.43464,41.138176,-13.173159,147.47485,0.13314587,-2.583049
134.46184,126.005066,145.57153,132.07799,-21.702564,17.4136,-0.32365152,146.06508,0.08311066,-2.0867684
133.84354,123.57482,146.02827,130.66183,-35.56606,48.74687,-13.59009,146.14964,0.15475026,-2.5180144
137.73972,129.61057,147.86577,135.45265,-29.939255,40.369892,-11.3258295,147.83199,0.12784603,-2.549106
138.94286,130.84041,148.80334,137.09383,-28.605883,37.65352,-9.928426,148.7317,0.09770262,-2.6584423
133.81528,125.036316,145.0581,130.33435,-23.947723,38.16816,-12.194264,144.89517,0.12633303,-2.4635127
137.87329,129.23792,148.26389,135.33324,-34.6298,45.690826,-11.536672,148.22063,0.14490223,-2.650975
138.65898,130.20926,148.5789,136.35733,-34.409897,45.33041,-11.363559,148.55362,0.13626286,-2.5699658
129.0035,119.08804,140.70178,128.3153,-24.006634,13.91849,5.2978196,142.03604,0.13629362,-0.9476769
133.39024,124.92327,144.77177,130.385,-25.786575,38.822308,-13.002097,144.60732,0.12562677,-2.3368936
139.4122,132.11586,148.92165,137.4418,-24.215355,32.734516,-10.742077,148.845,0.08669844,-2.7127202
129.45505,120.35276,142.13634,125.66488,-29.27357,45.27691,-15.01192,141.8241,0.18876427,-2.492175
137.006,128.92706,147.42268,134.80122,-32.189255,44.326916,-12.127065,147.33289,0.14706951,-2.5616012
134.56458,125.54337,145.86662,131.51889,-30.772387,44.16584,-15.895133,145.82805,0.14531633,-2.5505898
12.486734,10.179288,9.882911,18.361246,-8.26004,-7.229478,16.385523,15.563979,0.43755287,2.580515
12.59499,10.706322,9.99767,18.588833,-9.259103,-7.090535,15.977269,16.536556,0.433459,2.6009176
6.990614,5.8515544,5.5962043,9.682819,-5.440924,-7.4919734,16.192814,9.053388,0.56950283,2.5918403
10.202746,8.212544,7.424021,16.155848,-9.331338,-8.877359,19.268536,14.234682,0.4591863,2.7399907
12.748774,9.824465,10.725974,17.368128,-10.247548,-6.679988,17.041485,16.931509,0.43812442,2.5539885
12.951283,10.28497,10.558664,17.889664,-8.267364,-6.304385,15.937333,17.206877,0.4359312,2.5274773
14.81959,10.562818,11.934126,22.279728,-12.085554,-7.8782353,18.586002,19.846905,0.4537136,2.6852732
13.945545,11.066748,12.557689,18.044453,-8.109968,-4.518298,13.964744,18.365995,0.38650042,2.3210707
15.035506,12.196962,13.365677,20.306225,-10.016455,-3.9272075,13.913091,19.132221,0.3584584,2.3084033
11.091972,9.136584,9.185914,14.670645,-8.2876005,-6.2478585,15.663867,14.009174,0.40659225,2.4899662
13.431881,10.281558,10.120326,20.812317,-11.064394,-7.9380302,18.266222,17.617178,0.45587486,2.6706705
12.206236,9.415315,9.285209,19.62897,-11.667487,-8.905535,19.561235,17.034712,0.45959017,2.7635171
7.509109,5.931722,6.404448,10.097069,-7.332036,-7.825821,16.139593,10.758243,0.48974982,2.6336534
15.394249,11.714284,12.297776,21.591005,-11.237703,-6.458142,17.115541,19.065866,0.42042533,2.5752645
14.992671,11.587815,12.313564,21.517128,-11.353531,-6.179116,17.081476,18.63127,0.41727847,2.556749
13.62372,8.666884,10.005157,19.338598,-14.971938,-8.311787,19.700294,17.546839,0.42664033,2.7609344
11.390207,8.601831,8.447358,17.654327,-11.335493,-8.644077,19.325949,15.778096,0.51762635,2.775296
10.095167,7.7241874,7.6911063,15.749892,-9.004077,-8.825514,19.244253,13.330322,0.49088323,2.7524428
7.467821,5.4083495,5.667767,12.244177,-11.336496,-9.81059,20.55201,11.718296,0.5893673,2.8206663
12.97642,10.6265745,10.434421,18.685139,-9.668279,-6.185139,16.443571,16.120121,0.44290978,2.5589092
16.027899,13.063868,12.749726,21.416142,-8.670625,-5.6466603,15.66949,19.07069,0.38983116,2.4678934
20.122002,16.212736,18.550322,23.9034,-8.577739,-0.5932355,9.521462,23.978367,0.32562524,1.7974111
11.958609,8.628981,8.411473,18.922026,-11.820184,-9.502879,19.649271,16.286999,0.54311395,2.799102
8.020537,6.1813536,6.9358306,9.983082,-6.870116,-6.1107645,15.27501,9.953768,0.5128155,2.4728398
12.0928335,8.966421,9.378316,19.21302,-13.777235,-8.441965,19.873758,16.937449,0.463837,2.761291
10.099639,7.356357,7.4698615,15.570186,-10.8836775,-9.351932,19.540459,14.79667,0.56896377,2.7795303
16.419931,12.304066,12.360116,24.60469,-12.663046,-8.170555,18.905687,21.577967,0.44063613,2.751612
13.294073,9.274278,10.354777,19.142344,-13.462443,-8.086681,19.100153,18.400211,0.4696614,2.7342584
11.697916,8.604852,9.378419,17.506964,-10.785538,-8.56581,18.938156,17.531647,0.48170823,2.773667
12.748453,10.2547,9.803474,19.820423,-9.710236,-8.00554,17.699183,17.822144,0.47889173,2.6921597
11.734172,8.784568,8.8996315,18.12392,-10.068313,-8.483062,19.214201,15.198948,0.43264875,2.72395
15.390321,11.292798,12.675525,20.89301,-10.812279,-7.2151685,17.291992,21.294,0.40137953,2.5607536
14.557299,11.295388,11.638266,20.220524,-9.988808,-6.7571383,17.083445,18.162657,0.4019937,2.5510228
14.6539,11.005753,12.189488,19.69853,-10.456042,-5.1325364,14.860144,18.22363,0.37325102,2.381952
10.5793085,8.634174,8.415543,14.727728,-7.9475117,-6.788398,15.413912,13.268666,0.42262086,2.5021374
8.592987,6.6757183,6.3492136,14.561867,-10.679609,-9.295334,19.557537,12.196593,0.5608877,2.7888472
10.890582,7.66262,7.8911886,18.197233,-12.348538,-9.647632,20.617414,16.124403,0.5828415,2.8357506
14.050402,10.569968,11.143101,20.902088,-11.877046,-7.6826334,18.393446,18.884806,0.46098596,2.7295358
9.334721,7.321751,7.6609683,13.762298,-11.375089,-8.29735,19.055155,14.030485,0.43479976,2.7224624
8.767197,6.4012012,6.3140435,13.662152,-9.335618,-9.360446,19.891539,12.858784,0.47566327,2.801887
16.959198,12.553179,14.705767,22.721298,-13.745246,-5.91729,16.749725,22.594873,0.4320485,2.605387
18.455843,14.576684,15.546401,26.97671,-13.097735,-6.224342,16.462849,24.97385,0.42859432,2.6473699
4.9762363,4.1106772,4.0629845,6.2492266,-3.636287,-7.606626,15.7002325,6.193663,0.61362,2.5147994
10.663192,7.699964,7.284511,18.532278,-11.90653,-9.854301,20.815344,15.6625,0.5383293,2.8359225
16.835882,13.440696,14.083786,23.484165,-12.331151,-5.9967227,16.279408,21.771412,0.39346588,2.5759323
12.979456,10.777447,10.498236,19.403114,-11.096513,-7.8014207,18.248823,16.396955,0.4560303,2.6790607
32.61722,24.19003,29.131056,43.041325,-22.422333,-4.3813143,18.113146,45.005024,0.4011426,2.6619058
9.659444,7.194522,8.969652,12.586898,-8.881582,-6.009569,15.271507,13.815396,0.43683672,2.4138188
12.865262,9.224508,10.424429,18.706491,-13.577668,-7.740542,18.446949,18.267916,0.44029802,2.7099826
12.837364,9.628374,10.525621,19.266005,-11.801655,-7.569703,18.155277,18.028437,0.4717463,2.6883147
10.336335,7.8002524,8.361405,15.110155,-8.533561,-8.145355,16.595303,14.458913,0.42007488,2.5846593
11.80084,9.473187,9.370567,18.40529,-9.015766,-7.5430737,17.526686,15.713305,0.4867746,2.699358
10.160608,6.7261667,8.382091,13.025541,-10.612222,-6.2420177,17.74585,12.419124,0.3932937,2.4744117
10.951462,8.237515,8.101384,16.58053,-9.492142,-8.756186,18.760712,14.505427,0.46749333,2.72983
8.695231,5.928935,6.7624817,12.525354,-9.933174,-8.949308,19.761784,13.283583,0.516845,2.7862968
12.787526,11.5542755,11.877596,15.176334,-5.478406,-3.3445778,10.234178,15.797433,0.37233388,1.7412447
37.00919,32.66043,47.1373,30.85568,-11.855771,29.483624,-16.45115,47.78123,0.33363897,-2.1585646
45.36681,38.401283,57.79899,37.831696,-13.208657,32.182438,-18.747204,57.493034,0.24565214,-2.2645733
41.389427,38.490013,48.67585,36.90709,-10.232641,25.475424,-13.856484,48.023582,0.29594612,-1.8819462
36.9022,32.618725,47.6035,31.568508,-12.110358,29.168764,-14.318165,47.614937,0.3350829,-2.1327944
37.62114,33.031754,47.516346,31.239603,-12.534909,30.619917,-15.539524,46.661293,0.3616595,-2.1292214
48.698555,42.994236,58.193214,42.33544,-15.227531,34.4806,-17.448723,57.820217,0.30362248,-2.1566994
36.912907,33.530426,47.23638,34.19244,-11.444481,28.747223,-15.009426,48.30103,0.27778864,-2.1969028
33.80487,31.00559,45.108185,28.714163,-9.437013,27.304632,-16.431364,44.63565,0.27777264,-2.1386135
49.206974,43.069153,61.549786,41.613335,-15.034709,36.279602,-19.152676,61.790157,0.29020143,-2.202366
41.12741,34.43004,53.49387,35.534004,-17.744938,35.73931,-15.3766575,53.383076,0.3566679,-2.219523
40.142117,35.873425,48.465252,33.881363,-9.436933,25.559929,-15.269989,48.427444,0.2790596,-2.0722725
38.30174,33.58455,46.534256,33.660168,-12.635508,28.180557,-13.341192,45.651424,0.34804714,-1.9603876
27.34309,23.436974,37.248886,22.134884,-9.553253,26.430426,-14.494123,36.128983,0.39406398,-2.1394598
30.965427,27.618637,39.713493,25.701017,-9.866923,25.108187,-12.882537,39.050022,0.40724495,-1.9144802
34.333412,29.674244,44.7163,28.763653,-14.501492,32.91188,-16.605192,43.702515,0.37100756,-2.2092977
39.024315,33.91178,46.807312,32.531563,-10.810202,28.799482,-16.547478,46.831425,0.30048722,-2.0744827
48.520184,43.1937,59.60517,42.931892,-14.113424,32.563477,-18.96812,59.23621,0.26185745,-2.2259223
37.766518,34.451317,43.032494,33.09999,-7.853729,21.62306,-13.168846,43.29269,0.26245233,-1.5981493
47.19625,40.81825,58.739014,39.750984,-13.680865,32.901794,-16.959866,57.706497,0.278512,-2.0960307
40.855755,37.625576,46.184223,36.565937,-8.474417,21.576468,-13.006242,46.00196,0.25508928,-1.8286906
46.226093,41.026947,58.04678,38.811764,-15.119736,34.967598,-18.332354,57.666553,0.2831136,-2.248908
53.9309,47.17837,68.92916,47.296112,-20.099829,42.80503,-22.385538,69.36324,0.2931382,-2.3356988
32.959793,29.172577,43.256824,28.791965,-11.515632,25.928558,-14.013601,44.06908,0.37821788,-2.1422248
31.241014,28.942919,38.24531,26.61863,-6.0810137,21.156178,-13.145591,37.255375,0.32134914,-1.7948138
45.847652,41.063683,55.623203,40.74151,-13.396502,31.517181,-17.088446,54.415226,0.29956585,-2.0541916
35.763004,31.887072,46.725796,31.140644,-11.5552435,27.93644,-14.303451,45.56355,0.3285265,-2.097026
22.87779,19.361834,30.39465,18.57144,-8.512087,22.042048,-11.758335,29.250916,0.4512471,-1.9197537
25.370846,21.609686,31.973993,20.631638,-8.668444,23.181381,-12.463296,32.76111,0.4197277,-1.9294031
31.374405,27.278793,42.016975,26.641535,-14.340803,29.105778,-13.070158,42.10913,0.39219904,-2.3365874
45.127644,39.262012,56.526505,39.322693,-12.114184,31.56662,-17.814518,55.893898,0.28923362,-2.0759184
15.484725,11.20369,27.68283,9.827001,-15.726638,32.7697,-17.350195,26.59841,0.5610049,-2.348158
7.3882213,4.855613,13.434514,5.3266764,-15.160176,28.248802,-9.692366,13.608745,0.80904675,-2.2804058
19.275082,14.957483,29.428188,13.893495,-13.175829,29.435509,-15.443226,28.524815,0.5078673,-2.2257674
8.724737,6.5053673,13.307834,6.5385103,-6.933489,15.48365,-7.175972,13.4581995,0.7226405,-2.0581174
6.2397914,4.384426,10.555859,4.4731045,-9.288349,17.475101,-7.0462337,10.917876,0.7704982,-2.1816845
8.025185,5.723071,13.200045,5.8703933,-9.997497,18.637976,-7.1551595,13.028086,0.7585288,-2.1927018
7.197429,5.291185,12.59147,5.4060082,-9.671667,19.936892,-8.02967,12.668077,0.78846186,-2.1870043
2.2595222,1.5885544,3.7466226,1.5917721,-3.468817,4.910437,0.317561,3.9902298,0.91861665,-1.8428445
13.673331,9.650097,22.315638,9.964703,-15.984748,27.78263,-11.27649,22.336674,0.6658558,-2.3029423
19.9101,17.033665,28.200394,15.965754,-9.595618,23.237368,-12.507691,28.141197,0.4857746,-1.9777961
9.831422,7.2126894,15.800144,7.093643,-11.654953,22.189178,-8.2315035,15.928412,0.7340613,-2.1023955
8.408389,5.5678678,14.51224,6.1064224,-15.530785,27.275513,-10.023748,15.067105,0.79680914,-2.2450466
1.914305,1.5099598,3.5629761,1.421089,-2.2771888,5.063639,-3.4357615,3.778856,0.9132189,-2.0050998
45.79234,37.126583,61.41132,38.726517,-21.846695,43.07821,-19.356413,60.5983,0.37385583,-2.2725222
27.216293,20.011757,41.901817,21.819233,-21.121683,37.74554,-15.716586,40.91511,0.54670894,-2.3446496
11.784959,9.862993,17.311766,9.222008,-6.878334,16.540972,-8.866203,17.370377,0.64014965,-2.0116694
38.62602,32.598694,50.337776,30.643002,-15.021658,31.829922,-17.095215,50.62719,0.3498943,-2.1866255
22.055725,15.279201,34.986237,16.732847,-21.331774,39.436382,-13.695753,34.976334,0.63616866,-2.3689933
6.061127,4.4027896,10.350433,4.493854,-10.255782,17.80475,-5.931734,10.382456,0.8383249,-2.1103826
6.209986,4.624807,10.65093,4.4928555,-9.226348,15.908829,-4.981379,10.5175905,0.8234663,-2.1789658
24.048548,20.072613,34.64939,18.265587,-15.08988,33.590782,-17.419838,34.328217,0.50482225,-2.2088614
21.534212,16.095228,31.80659,17.62082,-17.75098,30.607716,-10.972815,32.00031,0.62109905,-2.1796706
9.151679,6.734323,14.217301,6.68072,-9.56022,19.10587,-10.808967,14.340259,0.6992156,-2.2111948
15.73101,13.601428,14.158406,18.513784,-6.7617664,-2.356783,10.540017,18.288853,0.2885876,1.6544284
5.4003224,3.72649,8.705337,3.8477993,-6.135746,12.120659,-3.8039174,8.989226,0.80846155,-2.1009567
7.933794,5.815865,12.161684,6.067413,-10.358889,16.853195,-7.0213003,12.694443,0.77579296,-2.1563592
16.932838,12.161048,27.200136,13.329644,-17.944853,31.041304,-10.361536,26.321934,0.6950216,-2.173425
10.305445,8.185568,14.9428625,7.528025,-5.843988,14.540909,-9.721405,14.871259,0.641321,-1.987891
5.8344207,5.0191116,8.01652,4.4953365,-0.6274444,5.765369,-5.888285,8.412318,0.7466573,-1.6332023
17.486637,13.540072,25.237238,13.716163,-13.012708,25.277353,-11.045197,24.894423,0.60532254,-2.106183
15.458262,10.760345,24.543821,11.764995,-15.952885,28.87883,-9.950992,24.322252,0.6918108,-2.208399
10.267602,7.9024367,16.553234,7.7028933,-11.372837,21.970562,-8.003724,16.752628,0.67350805,-2.2314942
50.674484,46.311657,62.533813,44.436256,-14.109214,34.067844,-20.392294,62.05428,0.26964658,-2.2647705
31.401278,28.281546,37.38938,27.899197,-10.197875,24.08584,-13.259742,38.25873,0.35392505,-1.8188617
57.65892,53.053616,70.20088,52.3935,-15.247211,36.357452,-19.984959,70.35504,0.25611144,-2.085484
27.653734,23.51747,36.215286,22.171152,-6.188418,19.634504,-11.569707,33.571793,0.36148298,-1.8720453
63.775883,57.87016,75.82367,56.65193,-16.373562,39.082825,-21.916447,75.64002,0.25481564,-2.2185462
51.72216,45.92076,64.78824,46.030357,-18.973423,39.61435,-20.367018,64.7662,0.30815572,-2.1750374
49.401337,45.66864,56.571674,43.51935,-11.602824,28.178877,-17.148987,58.11072,0.26989502,-2.078542
38.492786,35.837433,47.385246,34.19844,-8.07205,24.245691,-14.542258,46.574306,0.26697585,-1.9999008
49.831924,44.68957,59.55907,43.477577,-13.447696,30.829815,-17.53354,59.944145,0.2789352,-2.1376452
41.11406,37.69244,49.602673,36.21122,-9.190939,26.24951,-14.845609,49.460423,0.25809819,-1.8295225
60.31187,55.64891,70.40818,53.96536,-14.701545,34.747875,-18.382702,69.74527,0.23569456,-2.1168568
46.3141,42.6333,54.003044,41.717457,-10.243619,25.797773,-14.638286,54.117867,0.2529947,-1.8219897
6.869735,5.5851035,10.228246,5.1910434,-5.2039437,11.727595,-4.9197154,10.230521,0.78382653,-1.780386
11.636403,10.8738,12.784483,11.25504,-2.429352,3.8160677,-0.8719828,13.837116,0.4272744,-0.39519736
13.193572,10.796019,14.561823,12.139014,-4.8392715,3.211005,-0.019927062,16.30782,0.3423406,-0.057096798
13.433971,12.1321745,18.849796,10.632038,-4.7137346,15.978611,-9.687826,19.187704,0.5083007,-1.7697477
6.3936434,5.380641,9.666311,4.7295938,-1.627528,11.610648,-7.619063,10.038348,0.6260494,-1.8136941
10.314461,8.831335,14.118934,8.115557,-4.450502,11.495758,-7.8919473,14.471076,0.63856584,-1.7435902
7.140093,6.788531,8.680249,5.7705793,-0.2222716,5.2524834,-4.069476,9.348223,0.6428827,-1.0943065
15.306138,13.611843,21.094318,12.346927,-5.3040247,15.942144,-9.665235,20.783556,0.4977291,-1.8203877
6.5755095,6.007342,8.491526,5.142967,-1.0199037,5.5034585,-3.8951373,8.730029,0.6063219,-1.3349473
7.350644,6.5514274,8.265208,7.004484,-3.0382738,-0.47110724,4.3098307,9.623331,0.47269604,0.7667916
3.5087433,3.1517334,4.773386,2.713211,0.62346,1.9726316,-2.713883,5.085111,0.79326415,-1.2367381
31.428476,29.912344,36.941917,26.958727,-7.07675,19.705984,-12.20006,37.026134,0.31094897,-1.6863099
10.233483,10.320974,10.80255,10.47441,-2.0955284,0.48520574,2.2904313,12.94842,0.4044244,0.5827621
6.9749293,6.445516,9.363782,5.74214,-1.6707501,6.201971,-3.6230628,9.575125,0.6983562,-1.3120399
4.033702,3.3094578,5.442327,2.9103749,-0.6684356,5.4930387,-5.0879893,5.9027853,0.779773,-1.7144885
8.751396,8.139745,10.904332,6.892945,-0.46413818,5.924839,-4.957036,11.21138,0.49771625,-1.1005827
20.17918,17.824472,25.48667,16.605635,-9.192648,19.075727,-9.74558,25.611807,0.4782122,-1.8187547
6.1678305,5.1799946,8.567005,4.7270746,-2.1706898,7.6910377,-4.0392776,8.78668,0.752246,-1.6315757
6.2097726,5.111395,8.64453,4.7814255,-3.2162905,8.310768,-5.7420716,8.820209,0.7346566,-1.6444557
3.73309,3.3183248,4.8503447,2.935509,0.9281862,1.329906,0.52563655,5.1244,0.7496083,-0.8673553
14.068976,11.403171,21.440687,10.91124,-8.669612,21.012362,-10.284844,20.662882,0.59383804,-2.1024137
10.6635,9.389273,14.121128,8.366316,-2.5070693,12.002805,-7.8836274,13.858503,0.5680966,-1.718581
15.508156,15.210381,17.408056,13.116633,-2.1536045,7.9495816,-4.7860928,17.445408,0.37670755,-0.83792275
15.190885,14.218032,18.569288,12.285723,-1.587985,10.87735,-10.954749,17.551977,0.39017144,-1.6736277
4.9233375,4.4250636,7.1575966,3.7641678,-0.003059781,6.195523,-5.889105,7.2811427,0.7452736,-1.5387893
11.643577,10.824883,15.727754,9.013131,-3.4606347,13.505797,-9.427659,16.085634,0.58690727,-1.6349882
7.583327,6.7084203,10.811692,6.0354342,-2.411037,8.323274,-6.018205,10.668419,0.66431046,-1.5907621
14.083952,11.962388,19.299414,10.801455,-5.7390637,18.023123,-10.884693,19.5127,0.54926556,-1.9175538
6.0415907,4.965917,9.094502,4.520989,-3.8386145,8.94427,-4.978468,9.300049,0.77862024,-1.8056097
12.806994,11.437361,17.167692,10.090593,-4.1354866,14.2113,-9.287059,17.35467,0.5697399,-1.640622
16.53802,14.699667,21.160809,13.343919,-5.1830764,15.680457,-9.341638,21.204733,0.52222043,-1.7154922
11.346008,10.240075,14.694182,8.638877,-2.7296216,10.695472,-7.7731733,14.788711,0.5649839,-1.459514
9.792075,9.181742,12.593353,7.761429,-1.5683352,9.457532,-7.9691954,12.781326,0.5768855,-1.4556036
5.8151364,5.0001473,8.244816,4.462381,-0.7972485,6.1014338,-4.3228884,8.271837,0.7036209,-1.4924344
10.398091,9.206733,14.577454,8.367088,-3.1796424,10.929677,-6.649848,14.154926,0.6195005,-1.7151642
8.467059,8.146516,10.356032,6.721229,-0.053314127,6.952104,-7.1994925,10.535735,0.58480966,-1.2834687
13.550644,11.770507,18.307686,10.850864,-4.592888,13.510668,-8.417472,17.944283,0.561376,-1.6023991
12.499542,10.705337,18.488085,10.061645,-5.609394,17.172077,-9.6993065,18.776651,0.54721034,-1.9250503
15.469959,14.775467,18.235304,13.517708,-2.9044416,9.199847,-6.4369407,18.801065,0.3563813,-1.4801432
6.2764106,5.9031672,7.6395454,5.318192,0.1717726,3.5550752,-4.820004,8.175613,0.6081371,-1.0583787
14.549745,14.007313,17.849966,12.356329,-3.1874678,11.534419,-8.96624,18.26301,0.43119767,-1.4246752
17.96743,16.567316,18.055733,17.647985,-4.6920795,3.4643502,1.5826175,19.733232,0.34410903,0.21355724
3.6954274,3.2470446,5.117709,2.8619294,1.1139288,2.2543626,-2.76572,5.115699,0.7806283,-1.2839661
